Train Loss,Test Loss,Train CohenKappa,Train QWK,Train Multiaccuracy,Train F1-Score,Train Specificity,Train Confusion Matrix,Test CohenKappa,Test QWK,Test Multiaccuracy,Test F1-Score,Test Specificity,Test Confusion Matrix
2.0025602833429974,0.1227304670214653,0.010572612,0.0017558932,0.20583333,0.1634821,0.80269223,"[[ 65 114 279  61  21]
 [  7  41  75  13   4]
 [ 25  53 120  25  11]
 [ 27  46 114  19   8]
 [  4  20  35  11   2]]",0.007978618,0.0662474,0.24,0.17701256,0.8009902,"[[50 81 29 13  1]
 [16 23  6  1  0]
 [33 34 16  9  0]
 [14 31 15  7  1]
 [ 5  8  5  2  0]]"
1.7450172662734986,0.11373326659202576,0.12476879,0.27912593,0.40916666,0.2528122,0.82745945,"[[373  70  80  15   2]
 [ 71  28  36   5   0]
 [133  27  57  17   0]
 [ 73  32  74  32   3]
 [ 22  12  23  14   1]]",0.08677745,0.18656015,0.465,0.18956354,0.8156578,"[[172   1   0   1   0]
 [ 46   0   0   0   0]
 [ 86   1   2   3   0]
 [ 51   2   3  12   0]
 [ 13   1   2   4   0]]"
1.2078231739997864,0.10393192321062088,0.3133762,0.5821225,0.5441667,0.32467008,0.8652768,"[[459  12  22  47   0]
 [ 98   8  15  18   1]
 [ 93  10  60  70   1]
 [ 39   3  44 126   2]
 [  8   1  13  50   0]]",0.2788366,0.54164803,0.545,0.28410602,0.852642,"[[165   0   0   9   0]
 [ 45   0   0   1   0]
 [ 64   0   8  20   0]
 [ 21   0   2  45   0]
 [  3   0   1  16   0]]"
0.9417780804634094,0.09828605234622956,0.3824507,0.6949991,0.585,0.3516395,0.8791813,"[[463  15  30  32   0]
 [ 97   9  22  12   0]
 [ 80   5  50  99   0]
 [ 15   3  16 180   0]
 [  6   1   5  60   0]]",0.3279183,0.658857,0.5625,0.30706716,0.86557627,"[[167   4   1   2   0]
 [ 44   1   0   1   0]
 [ 45  13   8  26   0]
 [ 12   1   6  49   0]
 [  3   1   0  16   0]]"
0.719738487402598,0.09693681329488754,0.4574077,0.7786952,0.62416667,0.4276182,0.89615923,"[[455  38  25  22   0]
 [ 77  38  18   7   0]
 [ 47  25  74  88   0]
 [  6   3  23 182   0]
 [  0   2   5  65   0]]",0.29983526,0.7184,0.49,0.31553146,0.86807764,"[[132  42   0   0   0]
 [ 32  13   0   1   0]
 [ 12  54   3  23   0]
 [  3  15   2  48   0]
 [  0   5   0  15   0]]"
0.700325566927592,0.09398814022541047,0.49922383,0.7888777,0.64916664,0.46783504,0.9049889,"[[452  50  22  16   0]
 [ 60  57  17   6   0]
 [ 37  32  94  71   0]
 [  6   2  30 176   0]
 [  2   3   9  58   0]]",0.31522477,0.741511,0.475,0.34755555,0.8720879,"[[104  69   1   0   0]
 [ 16  28   1   1   0]
 [  5  49  10  28   0]
 [  1  15   4  48   0]
 [  0   3   0  17   0]]"
0.6003130118052165,0.09380107492208481,0.52086896,0.8347503,0.6566667,0.51856774,0.91091186,"[[437  79  13  11   0]
 [ 52  73  13   2   0]
 [ 19  57  83  73   2]
 [  3   8  14 186   3]
 [  1   1   4  57   9]]",0.3188563,0.7217258,0.475,0.36239403,0.87325436,"[[102  72   0   0   0]
 [ 12  32   2   0   0]
 [  5  56  15  16   0]
 [  1  15  11  41   0]
 [  0   4   1  15   0]]"
0.5684459189573924,0.09142616719007492,0.58192545,0.84061134,0.70166665,0.59481025,0.92186785,"[[447  61  21  11   0]
 [ 45  76  14   5   0]
 [ 16  31 127  59   1]
 [  6   2  27 175   4]
 [  0   2   7  46  17]]",0.3312285,0.7694292,0.4625,0.4064665,0.8736679,"[[ 67 105   1   1   0]
 [  5  39   2   0   0]
 [  3  40  18  31   0]
 [  0   6   3  59   0]
 [  0   2   0  16   2]]"
0.4975957500934601,0.08903488755226135,0.6102809,0.86139,0.7225,0.64043736,0.92688745,"[[456  55  21   8   0]
 [ 48  66  25   1   0]
 [ 15  29 144  44   2]
 [  3   0  32 170   9]
 [  1   2   6  32  31]]",0.4175524,0.80660826,0.5575,0.44364834,0.8922014,"[[111  61   2   0   0]
 [ 11  32   3   0   0]
 [  5  39  23  25   0]
 [  0   5   7  56   0]
 [  0   2   2  15   1]]"
0.40044001082579295,0.09079112097620964,0.69363165,0.8933079,0.78333336,0.6951917,0.942213,"[[480  45  11   3   1]
 [ 44  78  17   1   0]
 [ 12  19 169  32   2]
 [  2   1  22 186   3]
 [  1   2   7  35  27]]",0.38728452,0.7498045,0.525,0.47964966,0.8831687,"[[75 85 14  0  0]
 [10 29  7  0  0]
 [ 3 17 54 18  0]
 [ 3  2 14 49  0]
 [ 0  1  3 13  3]]"
0.4042129680514336,0.08991365104913712,0.6987642,0.89768124,0.78833336,0.7089694,0.9424043,"[[491  36  12   1   0]
 [ 45  73  22   0   0]
 [ 18  17 172  25   2]
 [  4   0  26 176   8]
 [  1   1   7  29  34]]",0.40029985,0.7608153,0.535,0.4682393,0.88758165,"[[87 78  8  1  0]
 [ 6 35  5  0  0]
 [ 3 31 39 19  0]
 [ 1  2 14 51  0]
 [ 1  1  4 12  2]]"
0.41465155899524686,0.08972650229930877,0.7131336,0.89202774,0.7966667,0.7357783,0.9457117,"[[481  40  15   4   0]
 [ 36  85  15   4   0]
 [ 12  17 167  38   0]
 [  6   0  19 185   4]
 [  1   2   4  27  38]]",0.3702491,0.78861815,0.505,0.4807299,0.88155097,"[[79 88  6  1  0]
 [ 9 31  6  0  0]
 [ 2 29 37 23  1]
 [ 0  2 11 49  6]
 [ 0  2  1 11  6]]"
0.403463169336319,0.09445693522691727,0.7169287,0.8862542,0.79833335,0.731981,0.94732904,"[[478  38  18   5   1]
 [ 29  93  16   2   0]
 [  9  22 174  28   1]
 [  4   3  24 178   5]
 [  2   1   4  30  35]]",0.42065185,0.7596584,0.5825,0.50336397,0.88814116,"[[127  43   4   0   0]
 [ 22  18   6   0   0]
 [ 16  19  33  24   0]
 [  4   1  13  50   0]
 [  2   1   3   9   5]]"
0.39720669786135354,0.09638522505760193,0.7340504,0.891694,0.81166667,0.75485545,0.9496566,"[[492  28  12   5   3]
 [ 37  82  18   3   0]
 [ 10  20 183  21   0]
 [  5   0  26 167  16]
 [  2   0   5  15  50]]",0.26530987,0.72610176,0.4075,0.3637275,0.8581635,"[[ 54 115   3   2   0]
 [ 10  32   3   1   0]
 [  4  36  16  36   0]
 [  1   5   3  59   0]
 [  1   1   0  16   2]]"
