Train Loss,Test Loss,Train CohenKappa,Train QWK,Train Multiaccuracy,Train F1-Score,Train Specificity,Train Confusion Matrix,Test CohenKappa,Test QWK,Test Multiaccuracy,Test F1-Score,Test Specificity,Test Confusion Matrix
1.993428471883138,0.12323386877775193,-0.022345185,0.014033139,0.175,0.14675683,0.79576457,"[[ 90 258 122  54  16]
 [ 21  56  40  17   6]
 [ 36 127  36  23  12]
 [ 43  86  47  26  12]
 [  9  41  12   8   2]]",0.029187858,0.05655998,0.4275,0.15275943,0.8059933,"[[161   2  11   0   0]
 [ 41   0   5   0   0]
 [ 81   1  10   0   0]
 [ 57   4   7   0   0]
 [ 16   0   3   1   0]]"
1.77949782371521,0.12006136894226074,0.09542364,0.17516112,0.39333335,0.22900917,0.8205565,"[[378 122  32   8   0]
 [ 78  42  12   8   0]
 [123  63  27  20   1]
 [112  48  30  24   0]
 [ 36  16  12   7   1]]",-0.0062447786,-0.0076390505,0.43,0.120279714,0.79883265,"[[172   1   0   1   0]
 [ 46   0   0   0   0]
 [ 92   0   0   0   0]
 [ 68   0   0   0   0]
 [ 20   0   0   0   0]]"
1.3550015552838643,0.11796015471220017,0.26673865,0.4852335,0.52,0.29783922,0.85444736,"[[452   8  19  61   0]
 [ 98   6  19  16   1]
 [113   8  42  70   1]
 [ 65   6  16 124   3]
 [ 13   3   4  52   0]]",-0.006991744,-0.013777018,0.4275,0.12392884,0.798664,"[[170   0   1   3   0]
 [ 46   0   0   0   0]
 [ 91   0   1   0   0]
 [ 67   0   1   0   0]
 [ 20   0   0   0   0]]"
1.1378362766901653,0.11626311331987381,0.331581,0.60976934,0.5525,0.31380868,0.8690697,"[[450   5  25  60   0]
 [ 90   3  20  27   0]
 [ 93   2  43  96   0]
 [ 32   1  14 167   0]
 [  3   0   7  62   0]]",0.045407653,0.04850632,0.445,0.1587311,0.80848753,"[[167   0   7   0   0]
 [ 41   0   5   0   0]
 [ 81   0  11   0   0]
 [ 62   0   6   0   0]
 [ 17   0   3   0   0]]"
0.9935650094350179,0.1182673880457878,0.37128085,0.6467905,0.56416667,0.36429352,0.87951624,"[[426  28  36  50   0]
 [ 69  16  35  20   0]
 [ 53  24  74  83   0]
 [ 23   5  25 161   0]
 [  3   3   4  62   0]]",0.036815107,0.029703915,0.4375,0.16183522,0.8065546,"[[164   4   5   1   0]
 [ 44   0   2   0   0]
 [ 79   3  10   0   0]
 [ 62   1   4   1   0]
 [ 19   0   1   0   0]]"
0.8426366964975993,0.11746292442083359,0.42832732,0.7381238,0.5966667,0.41897976,0.89154,"[[424  58  34  24   0]
 [ 64  46  23   7   0]
 [ 42  42  78  72   0]
 [  5  13  28 168   0]
 [  4   1   5  62   0]]",0.028178453,0.013210118,0.44,0.14926681,0.8051035,"[[170   2   2   0   0]
 [ 43   1   2   0   0]
 [ 84   3   5   0   0]
 [ 65   1   2   0   0]
 [ 20   0   0   0   0]]"
0.7954403467973074,0.11431953698396682,0.4733321,0.7576717,0.625,0.4566008,0.9011191,"[[424  67  22  27   0]
 [ 52  60  21   7   0]
 [ 28  39 106  61   0]
 [  6  10  38 160   0]
 [  3   2   4  63   0]]",0.14034766,0.15878773,0.4825,0.2084745,0.82684654,"[[166   4   4   0   0]
 [ 40   1   5   0   0]
 [ 63   3  26   0   0]
 [ 48   3  17   0   0]
 [ 17   0   3   0   0]]"
0.7677426715691884,0.11878987610340118,0.47972387,0.76880443,0.62916666,0.46240795,0.9019293,"[[422  77  24  17   0]
 [ 51  65  19   5   0]
 [ 32  47  99  56   0]
 [  9   7  29 169   0]
 [  2   5   3  62   0]]",0.079610586,0.10780674,0.24,0.13749863,0.82112455,"[[ 51 123   0   0   0]
 [  3  43   0   0   0]
 [ 10  80   2   0   0]
 [  7  60   1   0   0]
 [  2  18   0   0   0]]"
0.7191174483299255,0.11720612168312072,0.47663563,0.7750316,0.625,0.45537075,0.9021399,"[[420  78  20  22   0]
 [ 41  70  25   4   0]
 [ 32  53  81  68   0]
 [  6   5  24 179   0]
 [  3   1   4  64   0]]",0.13043481,0.19728345,0.355,0.19224818,0.83190197,"[[105  68   1   0   0]
 [ 13  31   2   0   0]
 [ 22  64   6   0   0]
 [ 18  32  18   0   0]
 [ 11   8   1   0   0]]"
0.6765731950600942,0.1277928379178047,0.50774336,0.8013547,0.64916664,0.47920448,0.9076195,"[[430  69  27  14   0]
 [ 49  70  19   2   0]
 [ 30  42  98  64   0]
 [  3   5  25 181   0]
 [  1   2  10  59   0]]",0.14746189,0.124516845,0.4525,0.22723404,0.8296346,"[[151  21   2   0   0]
 [ 29  16   1   0   0]
 [ 48  30  14   0   0]
 [ 46   8  14   0   0]
 [ 18   1   1   0   0]]"
0.5342866190274557,0.11797995775938035,0.5557014,0.8457365,0.68583333,0.5124204,0.9168931,"[[454  60  20   6   0]
 [ 54  62  20   4   0]
 [ 17  36 128  53   0]
 [  6   5  24 178   1]
 [  1   0   2  68   1]]",0.17089605,0.18373561,0.465,0.25990978,0.83346546,"[[141  21  12   0   0]
 [ 30  11   5   0   0]
 [ 47  13  32   0   0]
 [ 37   5  24   2   0]
 [ 17   0   3   0   0]]"
0.5556737862030665,0.1451214772462845,0.5727441,0.8444054,0.69666666,0.5497308,0.92065287,"[[458  58  16   8   0]
 [ 43  76  16   5   0]
 [ 18  31 134  51   0]
 [  3   1  39 162   9]
 [  3   1   5  57   6]]",0.064670265,0.13478059,0.4175,0.16866404,0.8146678,"[[155  17   2   0   0]
 [ 42   4   0   0   0]
 [ 57  27   8   0   0]
 [ 45   4  19   0   0]
 [ 18   1   1   0   0]]"
0.5271743885676066,0.10369867324829102,0.59949946,0.8534353,0.71416664,0.61184555,0.9256423,"[[457  55  17  11   0]
 [ 39  79  18   4   0]
 [ 17  32 132  51   2]
 [  5   1  28 168  12]
 [  0   1   6  44  21]]",0.37434828,0.54414356,0.55,0.42336723,0.87923616,"[[114  38  22   0   0]
 [ 13  25   8   0   0]
 [ 12  12  67   1   0]
 [  9   4  43  12   0]
 [  4   5   8   1   2]]"
0.45659745901823046,0.10217734068632126,0.6206727,0.8794682,0.7325,0.63404727,0.9285733,"[[477  46  13   3   1]
 [ 51  60  28   1   0]
 [ 19  29 143  43   0]
 [  4   1  24 170  15]
 [  1   0   3  39  29]]",0.36654806,0.56145966,0.555,0.39126617,0.87737006,"[[129  35  10   0   0]
 [ 19  22   5   0   0]
 [ 13  18  61   0   0]
 [ 11   0  48   9   0]
 [  7   2   8   2   1]]"
0.44574908475081126,0.11293174237012864,0.6523461,0.88006324,0.75416666,0.6714167,0.9345505,"[[476  45  16   2   1]
 [ 48  63  26   3   0]
 [ 10  28 160  35   1]
 [  5   1  28 172   8]
 [  3   0   2  33  34]]",0.28268552,0.49218744,0.4925,0.32335904,0.86334383,"[[143  30   1   0   0]
 [ 24  22   0   0   0]
 [ 20  59  12   1   0]
 [ 12  15  21  20   0]
 [  6   9   1   4   0]]"
0.4021633693575859,0.09787711322307587,0.6836716,0.8935261,0.775,0.70398945,0.9408891,"[[479  42  13   5   1]
 [ 39  88  12   1   0]
 [ 13  36 158  26   1]
 [  4   1  28 168  13]
 [  0   0   3  32  37]]",0.3956235,0.6706514,0.565,0.42772228,0.88406426,"[[126  41   7   0   0]
 [ 22  24   0   0   0]
 [ 14  30  42   6   0]
 [  6   2  26  34   0]
 [  1   6   8   5   0]]"
0.37519300798575084,0.1036982449889183,0.68283975,0.91115355,0.7758333,0.70644104,0.9408307,"[[493  29  16   2   0]
 [ 46  71  20   3   0]
 [  7  29 143  55   0]
 [  1   0  23 181   9]
 [  0   1   3  25  43]]",0.28452492,0.6212909,0.4575,0.2993478,0.86688495,"[[102  67   5   0   0]
 [  9  35   2   0   0]
 [  3  44  45   0   0]
 [  1   8  58   1   0]
 [  0   8   9   3   0]]"
0.39852098559339844,0.11134656712412834,0.69727373,0.8978046,0.7841667,0.7235203,0.9443013,"[[488  37  12   2   1]
 [ 28  93  16   2   1]
 [ 11  35 146  40   2]
 [  2   2  31 169  10]
 [  2   0   3  22  45]]",0.35777646,0.54771006,0.5575,0.4223258,0.8739663,"[[148  25   1   0   0]
 [ 29  17   0   0   0]
 [ 23  38  23   8   0]
 [ 16   7  12  33   0]
 [  8   4   2   4   2]]"
0.34787078817685446,0.10292163878679275,0.71348834,0.9145109,0.7966667,0.72121876,0.9474133,"[[496  38   2   4   0]
 [ 30  85  24   0   1]
 [  7  29 161  35   2]
 [  3   2  25 177   7]
 [  1   0   1  33  37]]",0.40610564,0.6291565,0.5725,0.4250034,0.88673097,"[[126  39   9   0   0]
 [ 17  25   4   0   0]
 [ 11  22  52   7   0]
 [  7   5  30  26   0]
 [  3   7   5   5   0]]"
0.342487506121397,0.10699680715799331,0.7735127,0.91969025,0.83916664,0.7713119,0.95817643,"[[495  28  11   6   0]
 [ 22  97  19   1   1]
 [  8  17 186  23   0]
 [  2   0  15 195   2]
 [  0   1   2  35  34]]",0.38169104,0.70011425,0.5625,0.43862987,0.88064086,"[[144  29   1   0   0]
 [ 32  14   0   0   0]
 [ 18  46  11  17   0]
 [  7   4   3  52   2]
 [  3   5   2   6   4]]"
0.35438122143348055,0.11014977008104325,0.7352695,0.91303194,0.81166667,0.7498012,0.9510998,"[[494  36   7   2   1]
 [ 30  94  14   1   1]
 [  6  34 164  29   1]
 [  6   2  18 179   9]
 [  0   0   3  26  43]]",0.34005105,0.64310974,0.535,0.4374177,0.87250215,"[[141  31   2   0   0]
 [ 27  18   1   0   0]
 [ 21  44  21   6   0]
 [ 11   5  20  29   3]
 [  3   3   4   5   5]]"
0.3354235596458117,0.10735845059156418,0.7538851,0.91380453,0.825,0.76627696,0.954136,"[[493  36   5   5   1]
 [ 31  97  11   0   1]
 [  8  19 181  24   2]
 [  3   2  23 175  11]
 [  1   1   0  26  44]]",0.35230404,0.6405283,0.5425,0.4089698,0.876294,"[[144  30   0   0   0]
 [ 27  19   0   0   0]
 [ 18  44  24   6   0]
 [  9   7  22  28   2]
 [  2   8   2   6   2]]"
0.37627856214841204,0.10534963116049767,0.7523388,0.89934754,0.8258333,0.76358354,0.9520471,"[[497  24  15   2   2]
 [ 40  86  13   1   0]
 [ 12   7 187  28   0]
 [  6   0  17 181  10]
 [  3   0   1  28  40]]",0.44341373,0.660923,0.6025,0.52607906,0.8928669,"[[138  33   3   0   0]
 [ 16  25   5   0   0]
 [ 14  30  37  10   1]
 [ 10   4  18  35   1]
 [  5   3   4   2   6]]"
0.341449854572614,0.09720437735319137,0.76083624,0.91626376,0.82916665,0.7832171,0.95615435,"[[494  33  11   1   1]
 [ 20 103  15   2   0]
 [  8  18 181  25   2]
 [  3   1  33 163  14]
 [  1   2   2  13  54]]",0.3774613,0.7270192,0.5475,0.42566645,0.88163257,"[[134  36   3   1   0]
 [ 23  21   2   0   0]
 [ 14  43  13  19   3]
 [  5   1   4  47  11]
 [  4   2   1   9   4]]"
