Train Loss,Test Loss,Train CohenKappa,Train QWK,Train Multiaccuracy,Train F1-Score,Train Specificity,Train Confusion Matrix,Test CohenKappa,Test QWK,Test Multiaccuracy,Test F1-Score,Test Specificity,Test Confusion Matrix
1.9855357933044433,0.1252336832880974,0.0032970905,0.035337687,0.23333333,0.18027031,0.801726,"[[135 103 107 187   8]
 [ 29  20  22  66   3]
 [ 63  50  35  86   0]
 [ 34  42  49  88   1]
 [ 15  15  16  24   2]]",0.035220683,0.12810099,0.22,0.15733068,0.8082033,"[[30 62  8 72  2]
 [ 9 16  5 16  0]
 [12 23  2 54  1]
 [ 3 22  2 40  1]
 [ 3  6  1 10  0]]"
1.6940788507461548,0.12017570406198502,0.12566501,0.23672771,0.45583335,0.24171443,0.82461643,"[[459  21  19  41   0]
 [112  15   5   8   0]
 [155  15  16  46   2]
 [129  11  16  56   2]
 [ 39   5   4  23   1]]",0.24101496,0.45863348,0.49,0.24821863,0.8494557,"[[140   2   1  31   0]
 [ 35   0   1  10   0]
 [ 43   3   4  42   0]
 [ 14   1   1  52   0]
 [  6   0   1  13   0]]"
1.2545807615915934,0.11661970406770707,0.275029,0.5436233,0.525,0.27394712,0.8564632,"[[457   4   5  74   0]
 [103   4   7  26   0]
 [120   4  15  95   0]
 [ 49   1  10 154   0]
 [  7   0   0  65   0]]",0.20869094,0.41942495,0.41,0.22124445,0.84855604,"[[93  0  5 76  0]
 [18  0  5 23  0]
 [13  0  4 75  0]
 [ 0  0  1 67  0]
 [ 0  0  0 20  0]]"
1.0096523626645406,0.10211055934429168,0.36188614,0.66779184,0.5758333,0.31260127,0.8747214,"[[472   7  10  51   0]
 [102   1  15  22   0]
 [ 95   2  30 107   0]
 [ 18   1   7 188   0]
 [  5   1   3  63   0]]",0.38781083,0.65999556,0.58,0.34629393,0.8799639,"[[142   0  17  15   0]
 [ 30   0  11   5   0]
 [ 26   0  29  37   0]
 [  3   0   4  61   0]
 [  2   0   2  16   0]]"
0.8583710805575053,0.10310654699802399,0.41593355,0.7376841,0.6016667,0.38622114,0.8868885,"[[457  24  28  31   0]
 [ 91  16  23  10   0]
 [ 65  12  73  84   0]
 [  6   5  27 176   0]
 [  2   2   1  67   0]]",0.29511184,0.51427543,0.56,0.31170177,0.85547596,"[[170   0   3   1   0]
 [ 44   0   2   0   0]
 [ 62   2  16  12   0]
 [ 19   1  10  38   0]
 [  9   0   1  10   0]]"
0.7511964956919353,0.10262920320034027,0.44747752,0.7843584,0.615,0.4153423,0.89514554,"[[452  48  26  14   0]
 [ 73  38  16  13   0]
 [ 40  42  63  89   0]
 [  8   3  18 185   0]
 [  1   2   3  66   0]]",0.3646785,0.5713103,0.5975,0.37409794,0.8687687,"[[169   3   2   0   0]
 [ 43   3   0   0   0]
 [ 52   3  28   9   0]
 [ 16   0  13  39   0]
 [  8   0   3   9   0]]"
0.7108927305539449,0.09420568078756332,0.49131495,0.7929543,0.6433333,0.45996946,0.90339744,"[[450  59  22   9   0]
 [ 59  56  17   8   0]
 [ 41  43  85  65   0]
 [  6   2  25 181   0]
 [  4   3   3  62   0]]",0.42567146,0.71869457,0.6025,0.4045876,0.88805366,"[[153  18   1   2   0]
 [ 32  13   0   1   0]
 [ 22  27  18  25   0]
 [  4   3   4  57   0]
 [  5   2   0  13   0]]"
0.6524280269940694,0.0937401482462883,0.5095285,0.8134002,0.6508333,0.47472304,0.9082465,"[[438  74  16  12   0]
 [ 52  69  16   3   0]
 [ 26  50  87  71   0]
 [  5   6  16 187   0]
 [  1   3   7  61   0]]",0.41991627,0.722137,0.595,0.4124338,0.8889109,"[[152  20   1   1   0]
 [ 29  15   2   0   0]
 [ 15  35  26  16   0]
 [  6   4  13  45   0]
 [  3   3   2  12   0]]"
0.5326952693859736,0.09407871693372727,0.58809936,0.8424677,0.70666665,0.5555801,0.92401624,"[[459  59  13   7   2]
 [ 33  82  22   3   0]
 [ 17  35 126  55   1]
 [  7   4  26 176   1]
 [  1   1   5  60   5]]",0.44760293,0.6919893,0.615,0.44600177,0.8928944,"[[149  23   2   0   0]
 [ 26  20   0   0   0]
 [ 16  30  35  11   0]
 [  5   1  20  42   0]
 [  7   2   3   8   0]]"
0.49304287830988563,0.09220659494400024,0.60490274,0.8694686,0.7175,0.6271831,0.9263105,"[[454  72   9   5   0]
 [ 43  82  14   1   0]
 [ 16  37 136  43   2]
 [  7   0  31 164  12]
 [  0   2   4  41  25]]",0.46841496,0.7699967,0.625,0.46085203,0.89730495,"[[141  21   9   3   0]
 [ 25  13   7   1   0]
 [ 14  11  35  32   0]
 [  6   0   2  60   0]
 [  0   2   1  16   1]]"
0.4508733961979548,0.09566732734441757,0.611289,0.88727486,0.72333336,0.6501374,0.9270318,"[[465  61  11   2   1]
 [ 56  66  16   2   0]
 [ 15  44 126  47   2]
 [  1   2  27 171  13]
 [  1   0   2  29  40]]",0.4701323,0.7505903,0.63,0.55414736,0.8954332,"[[144  23   7   0   0]
 [ 30  11   5   0   0]
 [ 18  15  42  16   1]
 [  7   2  10  45   4]
 [  2   1   4   3  10]]"
0.37182779391606646,0.09670239001512528,0.67093885,0.9088249,0.7675,0.6862149,0.9380913,"[[486  40  12   2   0]
 [ 51  67  21   1   0]
 [ 12  24 158  38   2]
 [  2   1  22 171  18]
 [  0   0   1  32  39]]",0.5214881,0.75295985,0.6675,0.54570234,0.90656644,"[[146  11  17   0   0]
 [ 24  11  11   0   0]
 [ 10   6  63  13   0]
 [  8   1  15  42   2]
 [  0   2   7   6   5]]"
0.38409955074389773,0.09091369271278381,0.71586573,0.902267,0.79833335,0.73527735,0.94775957,"[[498  29   8   3   2]
 [ 26  95  19   0   0]
 [  9  28 154  42   1]
 [  3   2  34 170   5]
 [  1   0   7  23  41]]",0.5115864,0.82813317,0.6575,0.56027603,0.9051281,"[[147  23   4   0   0]
 [ 30  11   5   0   0]
 [ 13  17  48  14   0]
 [  2   0  14  50   2]
 [  0   1   5   7   7]]"
0.36960040311018627,0.0920550912618637,0.72929335,0.90332735,0.80833334,0.74586195,0.94961894,"[[499  28   8   4   1]
 [ 31  85  22   1   1]
 [  7  19 164  43   1]
 [  5   1  21 177  10]
 [  2   0   4  21  45]]",0.5073383,0.8119074,0.6425,0.5759083,0.90697205,"[[136  34   4   0   0]
 [ 17  24   5   0   0]
 [  7  22  41  21   1]
 [  5   2  11  48   2]
 [  0   1   4   7   8]]"
0.3126394189397494,0.0946604347229004,0.74875927,0.92484677,0.82,0.76791084,0.954736,"[[491  38   8   3   0]
 [ 17 104  18   1   0]
 [  5  19 176  31   3]
 [  2   2  34 164  12]
 [  0   0   3  20  49]]",0.47881377,0.76963025,0.625,0.5410179,0.8998542,"[[130  38   6   0   0]
 [ 20  19   7   0   0]
 [  8  14  47  23   0]
 [  7   0  12  49   0]
 [  2   1   3   9   5]]"
0.2974571351210276,0.09938333898782731,0.78305906,0.9219942,0.84583336,0.7842591,0.96021676,"[[504  27   6   1   2]
 [ 20 102  16   1   1]
 [ 10  20 180  22   2]
 [  0   2  18 187   7]
 [  1   2   3  24  42]]",0.48265475,0.7661742,0.635,0.55365,0.8981017,"[[137  34   3   0   0]
 [ 26  16   4   0   0]
 [ 17  10  43  22   0]
 [  8   0   8  52   0]
 [  1   1   5   7   6]]"
0.2805340840419133,0.09308789789676666,0.79457295,0.9272468,0.85333335,0.8154467,0.96162283,"[[490  41   6   3   0]
 [ 20 106  13   0   1]
 [ 11   8 191  22   2]
 [  2   1  19 184   8]
 [  2   0   0  17  53]]",0.5139189,0.8135694,0.6475,0.56940854,0.9083148,"[[134  29  11   0   0]
 [ 14  23   9   0   0]
 [  7  13  45  25   2]
 [  4   0  12  50   2]
 [  0   1   2  10   7]]"
0.3011769677201907,0.10026639491319657,0.78552026,0.92939526,0.84833336,0.80310476,0.9600772,"[[514  18   3   5   0]
 [ 21 103  15   1   0]
 [ 10  18 171  35   0]
 [  3   1  24 180   6]
 [  1   0   0  21  50]]",0.47519982,0.7476724,0.615,0.5372828,0.9012376,"[[133  31   4   1   5]
 [ 16  23   7   0   0]
 [ 10  14  46  13   9]
 [  6   1  12  30  19]
 [  0   1   3   2  14]]"
0.29891381666064265,0.09355030849575996,0.8212837,0.91743106,0.87333333,0.84115946,0.9661714,"[[510  19   5   2   4]
 [ 20 108  11   1   0]
 [  7  15 199  13   0]
 [  5   0  31 173   5]
 [  3   0   1  10  58]]",0.53672594,0.82486606,0.6725,0.5861515,0.909523,"[[145  25   3   1   0]
 [ 25  19   2   0   0]
 [ 17  11  41  23   0]
 [  2   1   6  57   2]
 [  0   1   4   8   7]]"
0.2456058477361997,0.09798752874135971,0.8346455,0.9424231,0.8825,0.84254074,0.96969354,"[[513  17   6   4   0]
 [ 16 111  11   1   1]
 [  3  15 202  13   1]
 [  3   0  24 180   7]
 [  0   0   3  16  53]]",0.45999014,0.7663517,0.615,0.51500714,0.8962328,"[[132  20  19   2   1]
 [ 22  12  12   0   0]
 [ 11   7  49  24   1]
 [  3   1  14  47   3]
 [  0   0   3  11   6]]"
0.27062606597940125,0.10093260020017623,0.8425817,0.9440893,0.8883333,0.86421186,0.9702647,"[[514  16   7   3   0]
 [ 19 107  14   0   0]
 [  7  14 193  19   1]
 [  4   2  15 188   5]
 [  0   0   1   7  64]]",0.4875906,0.77085507,0.6325,0.53294134,0.9024353,"[[137  19  13   2   3]
 [ 23  14   9   0   0]
 [  8  15  42  24   3]
 [  2   1  10  53   2]
 [  0   1   3   9   7]]"
0.2631239736576875,0.1006455335021019,0.83360255,0.9421593,0.88166666,0.8517959,0.9688677,"[[505  25   6   4   0]
 [ 20 107  12   1   0]
 [  5   8 200  21   0]
 [  3   0  17 189   5]
 [  0   2   0  13  57]]",0.51746976,0.7587059,0.6575,0.59047866,0.90564287,"[[134  16  21   3   0]
 [ 20  13  13   0   0]
 [ 11   2  51  28   0]
 [  6   0   5  56   1]
 [  1   1   1   8   9]]"
0.24201243435343106,0.09883816331624985,0.8651854,0.9487065,0.90416664,0.870538,0.9754704,"[[519  14   3   3   1]
 [ 11 119  10   0   0]
 [  4   5 208  15   2]
 [  1   0  24 183   6]
 [  0   4   0  12  56]]",0.45360863,0.7831477,0.605,0.49792504,0.89544165,"[[125  37  12   0   0]
 [ 21  17   8   0   0]
 [  9  11  44  28   0]
 [  4   1  10  53   0]
 [  0   1   5  11   3]]"
0.28248666087786356,0.10759911090135574,0.81805634,0.93048155,0.87,0.8439634,0.96656835,"[[498  26  11   4   1]
 [ 14 106  18   1   1]
 [  6  15 199  13   1]
 [  2   0  29 179   4]
 [  1   0   0   9  62]]",0.46395725,0.7389438,0.6175,0.50984204,0.89663935,"[[126  18  30   0   0]
 [ 21  13  12   0   0]
 [  6   5  58  23   0]
 [  5   0  14  46   3]
 [  1   0   7   8   4]]"
0.2556029177208741,0.10708015918731689,0.82893395,0.93921,0.87833333,0.83720607,0.96902966,"[[516  10   8   3   3]
 [ 14 112  14   0   0]
 [  4  17 189  24   0]
 [  1   1  20 182  10]
 [  0   0   1  16  55]]",0.47895145,0.7416414,0.6375,0.5256994,0.8976997,"[[147   7  14   5   1]
 [ 31   8   5   2   0]
 [ 14   6  36  33   3]
 [  4   0   7  56   1]
 [  2   0   4   6   8]]"
0.2840122695763906,0.10108745127916335,0.83039135,0.93591994,0.88,0.8343121,0.9681956,"[[515  13   8   3   1]
 [ 23 105  11   0   1]
 [  4  19 196  14   1]
 [  2   0  16 191   5]
 [  2   0   0  21  49]]",0.45315146,0.7507713,0.6175,0.52107924,0.8921919,"[[140  25   7   2   0]
 [ 28  15   2   1   0]
 [ 23  15  37  17   0]
 [  3   0  15  50   0]
 [  2   0   4   9   5]]"
0.2335293607910474,0.10873251736164093,0.85323465,0.94699544,0.895,0.8670215,0.9733571,"[[502  31   4   2   1]
 [ 11 118  11   0   0]
 [  3  11 206  11   3]
 [  2   0  19 190   3]
 [  1   0   3  10  58]]",0.48333853,0.69849414,0.6275,0.550784,0.90022045,"[[119  30  23   2   0]
 [ 13  18  15   0   0]
 [  9   8  67   8   0]
 [  6   0  20  42   0]
 [  2   1   6   6   5]]"
